X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11.1,X11.2,X11.3,X14.1,X14.2,X14.3,X14.4,X14.5,X14.6,X14.7,X14.8,X14.9,X14.10,X14.11,X16.0,X16.1,X16.2,X16.3,X16.4,X16.5,X11.6,X16.7,X16.8,X16.9,X16.10,X16.11,X16.12,X16.13,X17.1,X17.2,X17.3,X17.4,X17.5,X17.6,X18.1,X18.2,X18.3,X18.4,X18.5,X18.6,X18.7,X19.1,X19.2,X19.3,X20.1,X20.2,X20.3,X21,X22.1,X22.2,X22.3,X22.4,X22.5,X22.6,X23,X24,X25,Tipo,SmartProduct,frequência17e18,X13.1,X13.2,X13.3,X13.4,X13.5,X155,X15N1,X15N2,X15N3,X15N4,X15N5,X15N6,X15N7,X15N8,X15N9,X15N10,X15N11
0,0,0,1,0,2,1,0,2,2,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,2,0,2,1,0,0,0,1,1,0,0,0,1,2,0,0,1,1,0,1,0,0,0,10,0,0,2,7,10,1,0,2,0,3,5,5,5,5,5,5,5,5,5,2,2,2
0,0,2,1,1,6,4,5,1,2,0,3,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,2,2,12,0,0,4,1,4,5,2,2,3,3,2,2,1,3,1,1,3
0,3,3,0,1,4,4,2,1,2,1,4,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,4,3,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,2,5,19,0,0,1,0,1,3,3,4,1,1,2,1,1,3,1,1,1
0,0,1,0,1,3,4,4,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,2,4,14,2,0,0,1,4,5,3,2,4,5,2,1,1,3,1,1,4
0,2,2,1,3,6,2,0,1,3,0,3,4,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,3,3,3,3,3,0,1,1,0,0,0,0,2,2,0,0,2,2,1,0,0,0,0,0,0,1,0,0,2,4,18,0,0,0,0,0,5,5,5,5,5,3,2,2,2,2,3,5
0,0,1,1,1,3,4,3,0,2,0,4,4,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,4,0,4,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,2,5,21,2,1,2,1,2,2,1,3,3,3,1,1,1,3,2,2,2
1,6,1,0,1,6,3,0,2,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,3,3,3,1,2,1,2,2,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,3,0,0,2,1,19,4,4,4,4,4,4,5,5,5,5,2,2,3,2,2,3,3
0,2,2,1,4,6,4,5,1,2,0,4,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,3,2,2,0,0,2,0,0,0,0,0,0,0,0,3,0,1,1,0,0,1,0,0,10,0,0,2,3,19,0,0,4,0,3,1,3,1,1,1,1,1,1,1,1,1,1
0,0,2,0,1,2,4,4,1,2,0,3,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,4,2,2,3,2,0,0,1,0,0,0,0,0,0,0,2,2,0,4,0,0,1,1,0,0,1,2,0,2,5,14,0,0,2,0,2,2,2,2,2,3,3,2,2,3,2,2,2
0,0,2,1,4,4,4,6,1,2,1,4,4,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,3,2,4,1,3,1,1,0,0,0,0,0,0,2,0,0,2,0,1,0,0,0,1,0,0,3,2,0,2,2,16,0,0,4,3,4,2,2,2,3,2,2,1,1,1,1,1,1
0,2,1,0,3,4,2,0,3,3,0,2,1,0,1,0,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,2,2,4,4,1,0,0,1,1,4,2,1,2,3,2,2,2,1,2,3,3
0,2,1,1,1,4,2,0,0,1,0,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,2,2,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,4,0,0,2,3,12,0,0,1,1,4,4,4,5,5,2,2,2,3,5,2,2,2
0,0,1,1,1,6,4,4,2,1,0,3,3,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,1,1,2,5,11,0,0,4,0,0,4,2,4,2,2,3,2,3,4,2,4,2
1,6,1,0,3,3,4,3,3,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,3,3,1,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,2,16,1,1,4,1,4,2,4,4,3,3,2,2,4,3,2,2,2
0,0,2,1,1,6,4,0,1,0,1,4,4,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,2,1,14,3,0,4,4,4,5,2,5,3,2,2,3,2,3,2,3,3
0,3,1,0,1,4,0,0,1,2,0,0,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,1,3,3,3,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,6,0,0,2,5,16,1,0,1,1,1,5,2,3,4,2,2,2,3,4,4,3,2
0,0,1,1,4,4,2,4,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,2,5,1,1,0,1,0,0,0,0,6,6,0,0,0,1,0,1,1,1,0,0,6,2,0,2,5,19,0,0,0,0,0,4,3,3,3,3,5,2,2,5,2,2,2
0,0,3,1,4,6,4,6,1,2,0,4,3,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,3,4,3,0,2,2,0,0,0,1,0,0,0,5,5,0,0,0,0,1,0,0,0,10,2,3,2,6,24,0,0,2,1,3,3,2,3,2,2,2,1,1,3,1,1,1
0,0,1,1,1,4,1,1,2,3,0,0,3,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,3,3,3,3,2,3,1,1,4,0,0,0,1,0,0,4,2,2,2,0,0,0,0,0,0,0,8,1,0,2,2,24,1,0,4,0,4,4,3,2,1,1,2,2,2,4,2,2,2
0,0,1,0,3,4,0,0,2,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,3,3,3,3,3,1,0,0,0,1,1,0,0,6,6,0,0,0,1,1,1,2,2,0,0,5,2,0,2,5,21,0,0,4,1,2,3,3,2,3,5,1,1,2,5,1,4,3
0,4,4,0,4,2,4,6,2,3,0,4,4,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,3,4,3,0,2,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,1,1,2,4,14,2,1,2,2,2,5,3,5,2,1,2,1,2,1,1,1,1
0,0,4,1,3,2,4,6,2,1,2,4,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,1,1,2,0,1,2,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,5,2,1,2,2,11,0,0,4,0,5,4,2,2,4,4,2,4,2,4,2,2,4
0,1,1,1,1,4,1,0,2,2,0,0,3,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,3,3,3,3,3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,2,2,10,1,0,2,2,20,0,0,4,1,4,3,2,2,1,1,1,3,3,2,2,1,1
0,0,5,1,7,7,4,6,1,2,0,4,4,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,3,3,3,0,5,1,5,5,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2,5,29,1,1,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2
0,2,6,1,1,6,5,7,1,2,3,3,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,5,4,5,5,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,1,0,0,2,8,22,0,0,2,0,2,4,1,2,5,1,3,1,2,3,4,2,1
0,0,5,1,1,2,4,6,2,2,0,4,4,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,2,2,6,0,0,4,0,4,3,2,3,3,3,2,3,3,3,2,3,3
0,0,1,0,4,3,4,3,2,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,3,3,2,3,3,3,0,2,1,2,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,3,2,1,2,5,22,0,0,0,0,0,3,4,3,3,3,3,3,3,4,1,3,3
0,0,4,1,1,2,4,8,1,3,1,4,4,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3,4,0,0,4,0,4,3,2,4,4,4,2,2,2,4,2,2,2
0,0,3,0,1,4,0,6,2,2,0,3,3,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,3,3,3,3,3,3,0,1,3,0,0,0,0,0,2,0,2,0,0,0,1,1,1,1,0,0,6,2,3,2,5,22,0,0,0,0,4,2,2,2,4,4,2,2,2,4,2,2,2
0,4,2,0,2,3,0,4,1,1,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,3,1,1,1,1,1,1,1,0,6,0,1,1,1,1,1,1,1,1,0,1,10,0,0,2,8,16,0,0,0,0,2,5,1,1,2,2,2,2,3,1,1,1,1
0,2,4,0,0,6,4,4,2,2,0,0,3,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,4,3,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,2,5,16,0,0,0,0,3,4,2,2,2,3,2,2,3,3,1,2,2
0,4,2,0,3,4,4,4,2,2,0,0,3,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,1,0,4,2,4,4,3,4,0,1,2,2,0,0,2,0,2,2,2,2,2,0,0,0,4,3,0,0,8,0,2,2,3,28,0,0,4,0,4,2,2,2,2,2,2,1,1,3,1,3,1
0,0,1,0,1,4,1,0,3,3,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,3,3,3,2,2,3,1,3,2,2,1,2,0,2,2,0,2,0,2,1,0,1,1,0,0,1,7,1,1,2,4,27,0,0,0,0,0,5,2,3,2,2,1,3,2,3,1,3,2
0,0,3,0,3,4,4,6,2,3,0,0,2,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,2,4,3,3,3,1,1,3,1,1,2,1,3,3,3,3,2,2,1,2,1,0,0,0,0,2,2,4,2,4,26,0,0,3,0,3,2,2,2,2,1,2,2,1,1,1,1,1
0,2,2,1,4,6,4,0,0,1,1,4,4,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,1,2,2,0,3,3,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,8,18,0,0,0,0,3,4,2,2,2,2,4,1,1,1,1,1,2
0,0,1,1,2,4,1,0,1,2,0,0,4,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,3,3,2,0,4,1,1,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,10,0,0,2,2,19,0,0,4,0,4,5,4,3,2,2,3,4,3,3,3,4,3
0,0,2,0,0,2,2,1,2,3,1,3,2,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,2,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,5,0,0,2,5,14,0,0,4,1,4,3,3,5,3,2,3,2,3,3,1,1,2
0,0,2,0,4,4,4,3,2,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,2,1,1,1,2,2,0,0,0,0,2,2,0,2,2,2,0,0,0,1,1,0,1,9,2,1,2,3,12,0,0,0,0,4,3,3,2,3,3,2,2,2,2,2,2,2
0,1,1,1,3,4,1,3,0,1,0,4,4,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,4,3,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,0,0,2,3,16,0,0,4,0,4,3,3,2,3,2,2,2,2,3,2,2,2
0,0,1,1,7,4,0,3,2,3,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,3,3,3,3,3,3,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,2,2,23,0,0,4,3,4,5,1,1,1,1,1,1,1,5,1,1,1
0,0,2,0,3,6,4,4,2,3,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,3,3,4,4,5,3,0,1,3,1,1,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,4,34,0,0,0,0,1,1,1,2,3,3,3,1,2,4,1,1,1
